duration,start_time,end_time,start_latitude,start_longitude,end_latitude,end_longitude
0.088395,2021-03-12 04:39:35.280001,2021-04-13 11:00:00,46.227638,2.213749,46.227638,2.213749
0.011682,2021-03-12 05:39:56.447998,2021-03-16 12:00:00,46.227638,2.213749,46.227638,2.213749
0.009416,2021-01-23 11:19:32.592000,2021-01-26 21:48:35.568003,46.227638,2.213749,46.227638,2.213749
0.126434,2021-01-26 20:48:32.112001,2021-03-14 00:22:14.736002,46.227638,2.213749,46.227638,2.213749
0.006693,2021-03-14 01:22:09.551998,2021-03-16 12:00:00,46.227638,2.213749,46.227638,2.213749
0.045049,2021-03-14 00:22:14.736002,2021-03-30 11:00:00.000004,46.227638,2.213749,46.227638,2.213749
0.024884,2021-01-26 21:48:35.568003,2021-02-04 23:47:37.392001,46.227638,2.213749,46.227638,2.213749
0.089549,2021-02-04 22:47:27.024002,2021-03-09 15:14:24.288003,46.227638,2.213749,46.227638,2.213749
0.05705,2021-03-09 15:14:31.200007,2021-03-30 11:00:00.000004,46.227638,2.213749,46.227638,2.213749
0.050785,2021-03-09 15:14:24.288003,2021-03-28 04:07:00.048000,46.227638,2.213749,46.227638,2.213749
0.034921,2021-03-28 04:06:40.608004,2021-04-09 22:01:09.264002,46.227638,2.213749,46.227638,2.213749
0.026139,2021-04-09 22:01:20.495998,2021-04-19 11:00:00,46.227638,2.213749,46.227638,2.213749
0.009701,2021-04-09 22:01:09.264002,2021-04-13 11:00:00,46.227638,2.213749,46.227638,2.213749
0.002343,2021-03-28 04:07:00.048000,2021-03-29 00:38:28.896003,46.227638,2.213749,46.227638,2.213749
0.039539,2021-03-29 00:38:18.095998,2021-04-12 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.003209,2021-03-29 00:38:28.896003,2021-03-30 04:45:07.920002,46.227638,2.213749,46.227638,2.213749
0.028833,2021-03-30 04:45:02.735992,2021-04-09 17:19:40.223994,46.227638,2.213749,46.227638,2.213749
0.009307,2021-04-09 17:19:31.583989,2021-04-13 02:51:17.135990,46.227638,2.213749,46.227638,2.213749
0.028327,2021-04-13 02:51:19.728002,2021-04-23 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.006845,2021-04-13 02:51:17.135990,2021-04-15 14:49:01.055993,46.227638,2.213749,46.227638,2.213749
0.017547,2021-04-15 14:49:03.648006,2021-04-22 00:31:45.840003,46.227638,2.213749,46.227638,2.213749
0.003935,2021-04-22 00:31:45.840003,2021-04-23 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.003935,2021-04-22 00:31:45.840003,2021-04-23 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.002304,2021-04-15 14:49:01.055993,2021-04-16 10:59:59.999996,46.227638,2.213749,46.227638,2.213749
0.015716,2021-04-09 17:19:40.223994,2021-04-15 10:59:59.999998,46.227638,2.213749,46.227638,2.213749
0.082905,2021-03-30 04:45:07.920002,2021-04-29 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.081956,2021-02-04 23:47:37.392001,2021-03-06 21:43:41.808001,46.227638,2.213749,46.227638,2.213749
0.014074,2021-03-06 20:44:02.544006,2021-03-12 00:01:20.208004,46.227638,2.213749,46.227638,2.213749
0.014952,2021-03-12 01:01:13.727998,2021-03-17 11:59:59.999998,46.227638,2.213749,46.227638,2.213749
0.042529,2021-03-12 00:01:20.208004,2021-03-27 12:34:34.752006,46.227638,2.213749,46.227638,2.213749
0.040934,2021-03-27 12:34:15.743994,2021-04-11 11:09:10.367998,46.227638,2.213749,46.227638,2.213749
0.006594,2021-04-11 11:09:47.087997,2021-04-13 20:55:35.471996,46.227638,2.213749,46.227638,2.213749
0.023525,2021-04-13 20:55:15.600001,2021-04-22 11:00:00.000003,46.227638,2.213749,46.227638,2.213749
0.037223,2021-04-13 20:55:35.471996,2021-04-27 10:59:59.999997,46.227638,2.213749,46.227638,2.213749
0.005462,2021-04-11 11:09:10.367998,2021-04-13 11:00:00,46.227638,2.213749,46.227638,2.213749
0.075087,2021-03-27 12:34:34.752006,2021-04-23 22:20:18.384004,46.227638,2.213749,46.227638,2.213749
0.006925,2021-04-23 22:20:13.200001,2021-04-26 10:59:59.999998,46.227638,2.213749,46.227638,2.213749
0.005056,2021-04-23 22:20:18.384004,2021-04-25 18:37:44.400003,46.227638,2.213749,46.227638,2.213749
0.040225,2021-04-25 18:37:44.400003,2021-05-10 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.038612,2021-04-25 18:37:44.400003,2021-05-09 20:52:12.432005,46.227638,2.213749,46.227638,2.213749
0.042709,2021-05-09 20:52:08.975996,2021-05-25 10:59:59.999998,46.227638,2.213749,46.227638,2.213749
0.001613,2021-05-09 20:52:12.432005,2021-05-10 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.017015,2021-03-06 21:43:41.808001,2021-03-13 02:46:46.847997,46.227638,2.213749,46.227638,2.213749
0.014889,2021-03-13 01:46:43.392003,2021-03-18 12:12:22.896004,46.227638,2.213749,46.227638,2.213749
0.027716,2021-03-18 12:12:54.432000,2021-03-28 15:00:26.208002,46.227638,2.213749,46.227638,2.213749
0.006047,2021-03-28 15:00:20.592000,2021-03-30 19:58:38.784003,46.227638,2.213749,46.227638,2.213749
0.003885,2021-03-30 19:58:49.584000,2021-04-01 06:00:46.944003,46.227638,2.213749,46.227638,2.213749
0.005634,2021-04-01 06:00:38.303998,2021-04-03 07:21:52.128001,46.227638,2.213749,46.227638,2.213749
0.002873,2021-04-03 07:21:43.488003,2021-04-04 08:31:46.416000,46.227638,2.213749,46.227638,2.213749
0.005549,2021-04-04 08:31:58.079994,2021-04-06 09:08:31.343994,46.227638,2.213749,46.227638,2.213749
0.013911,2021-04-06 09:08:22.704003,2021-04-11 11:00:00.000003,46.227638,2.213749,46.227638,2.213749
0.011171,2021-04-06 09:08:31.343994,2021-04-10 10:59:59.999997,46.227638,2.213749,46.227638,2.213749
0.030419,2021-04-04 08:31:46.416000,2021-04-15 10:59:59.999998,46.227638,2.213749,46.227638,2.213749
0.030552,2021-04-03 07:21:52.128001,2021-04-14 10:59:59.999999,46.227638,2.213749,46.227638,2.213749
0.033446,2021-04-01 06:00:46.944003,2021-04-13 11:00:00,46.227638,2.213749,46.227638,2.213749
0.022745,2021-03-30 19:58:38.784003,2021-04-08 03:13:25.104002,46.227638,2.213749,46.227638,2.213749
0.052942,2021-04-08 03:13:41.087996,2021-04-27 10:59:59.999997,46.227638,2.213749,46.227638,2.213749
0.00363,2021-04-08 03:13:25.104002,2021-04-09 11:01:20.784000,46.227638,2.213749,46.227638,2.213749
0.002737,2021-04-09 11:01:25.967996,2021-04-10 10:59:59.999997,46.227638,2.213749,46.227638,2.213749
0.142238,2021-04-09 11:01:20.784000,2021-05-31 09:01:38.351997,46.227638,2.213749,46.227638,2.213749
0.022143,2021-05-31 09:01:38.352004,2021-06-08 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.011762,2021-05-31 09:01:38.351997,2021-06-04 16:03:44.784000,46.227638,2.213749,46.227638,2.213749
0.010381,2021-06-04 16:03:44.784000,2021-06-08 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.010381,2021-06-04 16:03:44.784000,2021-06-08 11:00:00.000002,46.227638,2.213749,46.227638,2.213749
0.005022,2021-03-28 15:00:26.208002,2021-03-30 11:00:00.000004,46.227638,2.213749,46.227638,2.213749
0.026831,2021-03-18 12:12:22.896004,2021-03-28 07:14:45.312001,46.227638,2.213749,46.227638,2.213749
0.000428,2021-03-28 07:15:02.591997,2021-03-28 10:59:59.999999,46.227638,2.213749,46.227638,2.213749
0.005908,2021-03-28 07:14:45.312001,2021-03-30 11:00:00.000004,46.227638,2.213749,46.227638,2.213749
0.006532,2021-03-13 02:46:46.847997,2021-03-15 12:00:00.000001,46.227638,2.213749,46.227638,2.213749
0.003813,2020-12-11 02:44:09.550298,2020-12-12 12:13:45.761499,7.369722,12.354722,7.369722,12.354722
0.040313,2020-11-30 12:37:39.002564,2020-12-15 06:44:12.813763,7.369722,12.354722,7.369722,12.354722
0.040688,2020-12-27 06:19:47.950295,2021-01-11 03:04:02.784006,7.369722,12.354722,7.369722,12.354722
0.032806,2021-01-11 02:04:12.287994,2021-01-23 01:27:02.303992,7.369722,12.354722,46.227638,2.213749
0.094719,2021-01-23 02:27:06.192000,2021-02-26 16:11:24.575998,46.227638,2.213749,46.227638,2.213749
0.010481,2021-02-26 16:11:11.184002,2021-03-02 12:00:00.000003,46.227638,2.213749,46.227638,2.213749
0.076234,2021-02-26 16:11:24.575998,2021-03-26 12:00:00.000001,46.227638,2.213749,46.227638,2.213749
0.022872,2021-01-23 01:27:02.303992,2021-01-31 09:48:33.695992,46.227638,2.213749,35.907757,127.766922
0.060411,2021-01-31 10:47:58.704001,2021-02-22 11:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.029264,2021-01-31 09:48:33.695992,2021-02-11 02:09:43.199992,35.907757,127.766922,35.907757,127.766922
0.064075,2021-02-11 02:09:57.456007,2021-03-06 11:27:46.656007,35.907757,127.766922,35.907757,127.766922
0.09402,2021-03-06 11:27:23.760001,2021-04-09 19:04:18.480002,35.907757,127.766922,35.907757,127.766922
0.040174,2021-04-09 19:04:32.736001,2021-04-24 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.009596,2021-04-09 19:04:18.480002,2021-04-13 07:07:57.936005,35.907757,127.766922,35.907757,127.766922
0.024776,2021-04-13 07:07:49.295999,2021-04-22 08:10:05.231999,35.907757,127.766922,35.907757,127.766922
0.005803,2021-04-22 08:09:56.592000,2021-04-24 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.003063,2021-04-22 08:10:05.231999,2021-04-23 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.025099,2021-04-13 07:07:57.936005,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.024287,2021-03-06 11:27:46.656007,2021-03-15 08:13:01.488005,35.907757,127.766922,35.907757,127.766922
0.021668,2021-03-15 08:12:50.687993,2021-03-23 06:01:32.735996,35.907757,127.766922,35.907757,127.766922
0.00533,2021-03-23 06:01:50.016000,2021-03-25 04:43:16.895998,35.907757,127.766922,35.907757,127.766922
0.002671,2021-03-25 04:42:59.616009,2021-03-26 04:06:52.272008,35.907757,127.766922,35.907757,127.766922
0.004629,2021-03-26 04:06:49.680003,2021-03-27 20:39:49.824004,35.907757,127.766922,35.907757,127.766922
0.000454,2021-03-27 20:39:09.648002,2021-03-28 00:37:46.992002,35.907757,127.766922,35.907757,127.766922
0.003923,2021-03-28 00:38:04.271998,2021-03-29 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.001696,2021-03-28 00:37:46.992002,2021-03-28 15:29:12.048003,35.907757,127.766922,35.907757,127.766922
0.012602,2021-03-28 15:29:17.231999,2021-04-02 05:52:53.903999,35.907757,127.766922,35.907757,127.766922
0.001941,2021-04-02 05:52:45.264001,2021-04-02 22:52:56.640001,35.907757,127.766922,35.907757,127.766922
0.018046,2021-04-02 22:52:59.232006,2021-04-09 12:57:57.888003,35.907757,127.766922,35.907757,127.766922
0.013474,2021-04-09 12:58:03.935996,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.007767,2021-04-09 12:57:57.888003,2021-04-12 09:00:18.000005,35.907757,127.766922,35.907757,127.766922
0.01363,2021-04-26 11:36:04.320002,2021-05-01 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.011737,2021-04-17 08:24:36.576001,2021-04-21 15:13:34.608002,35.907757,127.766922,35.907757,127.766922
0.026915,2021-04-21 15:13:28.560002,2021-05-01 10:59:59.999999,35.907757,127.766922,36.204824,138.252924
0.004997,2021-04-21 15:13:34.608002,2021-04-23 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.0,2021-05-01 10:59:59.999999,2021-05-01 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.027625,2021-04-12 09:00:18.000005,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.03426,2021-04-02 22:52:56.640001,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.017091,2021-04-02 05:52:53.903999,2021-04-08 11:35:55.679997,35.907757,127.766922,35.907757,127.766922
0.030069,2021-04-08 11:35:44.016003,2021-04-19 11:00:00,35.907757,127.766922,35.907757,127.766922
0.01637,2021-04-08 11:35:55.679997,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.007707,2021-03-28 15:29:12.048003,2021-03-31 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.005648,2021-03-27 20:39:49.824004,2021-03-29 22:08:25.152006,35.907757,127.766922,35.907757,127.766922
0.000622,2021-03-29 22:08:10.463993,2021-03-30 03:35:05.855994,35.907757,127.766922,35.907757,127.766922
0.004234,2021-03-30 03:35:11.040004,2021-03-31 16:40:34.464004,35.907757,127.766922,35.907757,127.766922
0.007,2021-03-31 16:40:55.200002,2021-04-03 06:00:07.200004,35.907757,127.766922,35.907757,127.766922
0.002354,2021-04-03 05:59:55.535995,2021-04-04 02:37:11.279994,35.907757,127.766922,35.907757,127.766922
0.003697,2021-04-04 02:36:51.408000,2021-04-05 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.011044,2021-04-04 02:37:11.279994,2021-04-08 03:21:54.863997,35.907757,127.766922,35.907757,127.766922
0.003611,2021-04-08 03:22:03.503995,2021-04-09 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.006351,2021-04-08 03:21:54.863997,2021-04-10 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.00605,2021-04-03 06:00:07.200004,2021-04-05 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.001472,2021-03-31 16:40:34.464004,2021-04-01 05:34:15.456001,35.907757,127.766922,35.907757,127.766922
0.002426,2021-04-01 05:34:21.936000,2021-04-02 02:49:28.272001,35.907757,127.766922,35.907757,127.766922
0.000933,2021-04-02 02:49:36.911999,2021-04-02 11:00:00,35.907757,127.766922,35.907757,127.766922
0.000257,2021-04-02 02:49:28.272001,2021-04-02 05:04:33.023998,35.907757,127.766922,35.907757,127.766922
0.024922,2021-04-02 05:04:55.487998,2021-04-11 07:23:55.680000,35.907757,127.766922,35.907757,127.766922
0.00468,2021-04-11 07:23:35.375999,2021-04-13 00:23:23.856000,35.907757,127.766922,35.907757,127.766922
0.00058,2021-04-13 00:23:21.264002,2021-04-13 05:28:12.143999,35.907757,127.766922,35.907757,127.766922
0.006111,2021-04-13 05:28:03.504000,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.003371,2021-04-13 05:28:12.143999,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.00873,2021-04-13 00:23:23.856000,2021-04-16 04:51:53.136000,35.907757,127.766922,35.907757,127.766922
0.002791,2021-04-16 04:51:53.136000,2021-04-17 05:18:50.111997,35.907757,127.766922,35.907757,127.766922
0.006129,2021-04-17 05:18:35.855997,2021-04-19 11:00:00,35.907757,127.766922,35.907757,127.766922
0.008431,2021-04-17 05:18:50.111997,2021-04-20 07:10:10.127996,35.907757,127.766922,35.907757,127.766922
0.005917,2021-04-20 07:10:01.488005,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.003177,2021-04-20 07:10:10.127996,2021-04-21 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.014399,2021-04-16 04:51:53.136000,2021-04-21 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.003338,2021-04-11 07:23:55.680000,2021-04-12 12:38:22.847999,35.907757,127.766922,35.907757,127.766922
0.004831,2021-04-12 12:37:59.952001,2021-04-14 06:57:10.368000,35.907757,127.766922,35.907757,127.766922
0.011421,2021-04-14 06:57:07.344003,2021-04-18 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.000462,2021-04-14 06:57:10.368000,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.008032,2021-04-12 12:38:22.847999,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.002653,2021-04-02 05:04:33.023998,2021-04-03 04:18:58.031998,35.907757,127.766922,35.907757,127.766922
0.005983,2021-04-03 04:18:37.296000,2021-04-05 08:43:17.184000,35.907757,127.766922,35.907757,127.766922
0.008479,2021-04-05 08:43:26.255997,2021-04-08 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.008192,2021-04-05 08:43:17.184000,2021-04-08 08:29:00.096000,35.907757,127.766922,35.907757,127.766922
0.022205,2021-04-08 08:29:03.119997,2021-04-16 10:59:59.999996,35.907757,127.766922,35.907757,127.766922
0.033164,2021-04-08 08:29:00.096000,2021-04-20 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.000763,2021-04-03 04:18:58.031998,2021-04-03 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.00244,2021-04-01 05:34:15.456001,2021-04-02 02:56:43.296001,35.907757,127.766922,35.907757,127.766922
0.002912,2021-04-02 02:56:26.448003,2021-04-03 04:26:59.280000,35.907757,127.766922,35.907757,127.766922
0.000573,2021-04-03 04:26:44.592002,2021-04-03 09:27:54.720003,35.907757,127.766922,35.907757,127.766922
0.000341,2021-04-03 09:28:12.432005,2021-04-03 12:27:26.208003,35.907757,127.766922,35.907757,127.766922
0.005705,2021-04-03 12:27:37.439999,2021-04-05 14:26:10.320000,35.907757,127.766922,35.907757,127.766922
0.043444,2021-04-05 14:25:50.016000,2021-04-21 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.02065,2021-04-05 14:26:10.320000,2021-04-13 03:19:48.719998,35.907757,127.766922,35.907757,127.766922
0.003615,2021-04-13 03:19:57.359996,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.000352,2021-04-13 03:19:48.719998,2021-04-13 06:24:49.391999,35.907757,127.766922,35.907757,127.766922
0.022441,2021-04-13 06:25:00.623995,2021-04-21 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.006003,2021-04-13 06:24:49.391999,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.000971,2021-04-03 12:27:26.208003,2021-04-03 20:57:47.664001,35.907757,127.766922,35.907757,127.766922
0.001282,2021-04-03 20:57:32.976003,2021-04-04 08:11:22.128001,35.907757,127.766922,35.907757,127.766922
0.0058,2021-04-04 08:11:31.200005,2021-04-06 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.037331,2021-04-04 08:11:22.128001,2021-04-17 23:12:32.544001,35.907757,127.766922,35.907757,127.766922
0.012305,2021-04-17 23:12:29.520004,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.001346,2021-04-17 23:12:32.544001,2021-04-18 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.003935,2021-04-03 20:57:47.664001,2021-04-05 07:26:01.824000,35.907757,127.766922,35.907757,127.766922
0.046982,2021-04-05 07:26:15.648001,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.011366,2021-04-05 07:26:01.824000,2021-04-09 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.05223,2021-04-03 09:27:54.720003,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.028145,2021-04-03 04:26:59.280000,2021-04-13 11:00:00,35.907757,127.766922,35.907757,127.766922
0.01439,2021-04-02 02:56:43.296001,2021-04-07 09:00:06.336002,35.907757,127.766922,35.907757,127.766922
0.00444,2021-04-07 09:00:26.639995,2021-04-08 23:54:06.479993,35.907757,127.766922,35.907757,127.766922
0.020445,2021-04-08 23:54:06.479993,2021-04-16 10:59:59.999996,35.907757,127.766922,35.907757,127.766922
0.020445,2021-04-08 23:54:06.479993,2021-04-16 10:59:59.999996,35.907757,127.766922,35.907757,127.766922
0.041324,2021-04-07 09:00:06.336002,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.004136,2021-03-30 03:35:05.855994,2021-03-31 15:48:58.751994,35.907757,127.766922,35.907757,127.766922
0.024107,2021-03-31 15:49:21.647999,2021-04-09 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.008109,2021-03-31 15:48:58.751994,2021-04-03 14:51:04.175997,35.907757,127.766922,35.907757,127.766922
0.018738,2021-04-03 14:51:18.431997,2021-04-10 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.013259,2021-04-03 14:51:04.175997,2021-04-08 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.000433,2021-03-29 22:08:25.152006,2021-03-30 01:56:00.240003,35.907757,127.766922,35.907757,127.766922
0.004154,2021-03-30 01:56:25.728007,2021-03-31 14:19:46.272006,35.907757,127.766922,35.907757,127.766922
0.027266,2021-03-31 14:19:40.223991,2021-04-10 13:10:40.799993,35.907757,127.766922,35.907757,127.766922
0.010711,2021-04-10 13:10:17.904002,2021-04-14 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.006861,2021-04-10 13:10:40.799993,2021-04-13 01:16:49.295995,35.907757,127.766922,35.907757,127.766922
0.023028,2021-04-13 01:16:28.991995,2021-04-21 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.006589,2021-04-13 01:16:49.295995,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.001714,2021-03-31 14:19:46.272006,2021-04-01 05:20:38.976006,35.907757,127.766922,35.907757,127.766922
0.003645,2021-04-01 05:20:32.927998,2021-04-02 13:16:21.647998,35.907757,127.766922,35.907757,127.766922
0.001674,2021-04-02 13:16:18.623995,2021-04-03 03:56:09.887998,35.907757,127.766922,35.907757,127.766922
0.006286,2021-04-03 03:56:04.704002,2021-04-05 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.044642,2021-04-03 03:56:09.887998,2021-04-19 11:00:00,35.907757,127.766922,35.907757,127.766922
0.001861,2021-04-02 13:16:21.647998,2021-04-03 05:34:30.143997,35.907757,127.766922,35.907757,127.766922
0.006325,2021-04-03 05:34:50.015999,2021-04-05 12:59:15.216001,35.907757,127.766922,35.907757,127.766922
0.010732,2021-04-05 12:59:15.647999,2021-04-09 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.040869,2021-04-05 12:59:15.216001,2021-04-20 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.033496,2021-04-03 05:34:30.143997,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.010918,2021-04-01 05:20:38.976006,2021-04-05 04:59:09.024004,35.907757,127.766922,35.907757,127.766922
0.003426,2021-04-05 04:59:17.664002,2021-04-06 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.006166,2021-04-05 04:59:09.024004,2021-04-07 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.001035,2021-03-30 01:56:00.240003,2021-03-30 11:00:00.000004,35.907757,127.766922,35.907757,127.766922
0.01553,2021-03-26 04:06:52.272008,2021-03-31 20:09:26.352005,35.907757,127.766922,35.907757,127.766922
0.006017,2021-03-31 20:08:56.976008,2021-04-03 00:51:29.088006,35.907757,127.766922,35.907757,127.766922
0.006637,2021-04-03 00:51:35.568005,2021-04-05 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.000222,2021-04-03 00:51:29.088006,2021-04-03 02:48:10.080003,35.907757,127.766922,35.907757,127.766922
0.015772,2021-04-03 02:48:27.792005,2021-04-08 20:58:13.584004,35.907757,127.766922,35.907757,127.766922
0.01804,2021-04-08 20:58:10.560000,2021-04-15 10:59:59.999998,35.907757,127.766922,35.907757,127.766922
0.007081,2021-04-08 20:58:13.584004,2021-04-11 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.037249,2021-04-03 02:48:10.080003,2021-04-16 17:06:14.544002,35.907757,127.766922,35.907757,127.766922
0.015742,2021-04-16 17:06:00.288002,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.015551,2021-04-16 17:06:14.544002,2021-04-22 09:19:50.880000,35.907757,127.766922,35.907757,127.766922
0.00293,2021-04-22 09:19:59.519999,2021-04-23 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.00567,2021-04-22 09:19:50.880000,2021-04-24 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.015393,2021-03-31 20:09:26.352005,2021-04-06 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.009898,2021-03-25 04:43:16.895998,2021-03-28 19:25:40.223999,35.907757,127.766922,35.907757,127.766922
0.026436,2021-03-28 19:25:14.303997,2021-04-07 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.018216,2021-03-28 19:25:40.223999,2021-04-04 10:59:59.999997,35.907757,127.766922,35.907757,127.766922
0.03113,2021-03-23 06:01:32.735996,2021-04-03 14:43:28.415999,35.907757,127.766922,35.907757,127.766922
0.007794,2021-04-03 14:43:28.415999,2021-04-06 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.007794,2021-04-03 14:43:28.415999,2021-04-06 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.031561,2021-03-15 08:13:01.488005,2021-03-26 20:41:29.184006,35.907757,127.766922,35.907757,127.766922
0.014183,2021-03-26 20:41:40.848001,2021-04-01 00:56:15.936001,35.907757,127.766922,35.907757,127.766922
0.004444,2021-04-01 00:56:33.216004,2021-04-02 15:52:19.200002,35.907757,127.766922,35.907757,127.766922
0.01993,2021-04-02 15:52:22.224005,2021-04-09 22:27:34.704003,35.907757,127.766922,35.907757,127.766922
0.006911,2021-04-09 22:27:34.704003,2021-04-12 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.006911,2021-04-09 22:27:34.704003,2021-04-12 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.017355,2021-04-02 15:52:19.200002,2021-04-08 23:54:06.480000,35.907757,127.766922,35.907757,127.766922
0.031404,2021-04-08 23:54:03.455997,2021-04-20 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.003372,2021-04-08 23:54:06.480000,2021-04-10 05:26:25.871997,35.907757,127.766922,35.907757,127.766922
0.022553,2021-04-10 05:26:08.592001,2021-04-18 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.017073,2021-04-10 05:26:25.871997,2021-04-16 10:59:59.999996,35.907757,127.766922,35.907757,127.766922
0.026544,2021-04-01 00:56:15.936001,2021-04-10 17:27:47.520002,35.907757,127.766922,35.907757,127.766922
0.032139,2021-04-10 17:27:44.496006,2021-04-22 11:00:00.000003,35.907757,127.766922,35.907757,127.766922
0.02118,2021-04-10 17:27:47.520002,2021-04-18 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.012871,2021-03-26 20:41:29.184006,2021-03-31 13:26:29.040003,35.907757,127.766922,35.907757,127.766922
0.002461,2021-03-31 13:26:29.904000,2021-04-01 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
0.007122,2021-03-31 13:26:29.040003,2021-04-03 03:49:48.432002,35.907757,127.766922,35.907757,127.766922
0.014517,2021-04-03 03:49:51.887997,2021-04-08 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.055613,2021-04-03 03:49:48.432002,2021-04-23 11:00:00.000002,35.907757,127.766922,35.907757,127.766922
0.12922,2021-02-11 02:09:43.199992,2021-03-30 06:07:45.119993,35.907757,127.766922,35.907757,127.766922
0.025214,2021-03-30 06:07:31.295999,2021-04-08 10:59:59.999999,35.907757,127.766922,35.907757,127.766922
0.007723,2021-03-30 06:07:45.119993,2021-04-02 01:46:57.647992,35.907757,127.766922,35.907757,127.766922
0.013901,2021-04-02 01:46:26.543994,2021-04-07 03:32:48.479995,35.907757,127.766922,35.907757,127.766922
0.000851,2021-04-07 03:32:42.864000,2021-04-07 11:00:00.000001,35.907757,127.766922,35.907757,127.766922
