id,duration,name,start_time,end_time,start_latitude,start_longitude,end_latitude,end_longitude
58,0.125102,SS-CH-MAS6-2017|CH-MAS6-2017|Anhui|Maanshan|2017-10,2017-08-31 07:06:23,2017-10-15 22:59:59,30.6007,117.9249,30.6007,117.9249
59,0.205721,SS-CH-CHZ1-2017|CH-CHZ1-2017|Anhui|Chuzhou|2017-11,2017-09-01 21:53:02,2017-11-16 00:00:00,30.6007,117.9249,30.6007,117.9249
60,0.332272,None,2016-09-14 07:28:35,2017-01-13 21:18:22,30.6007,117.9249,30.6007,117.9249
61,0.688958,None,2017-01-13 06:45:10,2017-09-21 18:01:30,30.6007,117.9249,30.6007,117.9249
62,0.525697,None,2017-09-21 08:17:41,2018-04-01 05:24:02,30.6007,117.9249,33.1402,119.7889
63,0.656159,SS-CH-YC1-2018|CH-YC1-2018|Jiangsu|Yancheng|2018-11-28,2018-04-03 00:02:49,2018-11-28 11:59:59,33.1402,119.7889,33.1402,119.7889
64,0.122557,SS-CH-NJ-2018|CH-NJ-2018|Jiangsu|Nanjing|2018-05,2018-04-01 05:24:02,2018-05-15 23:00:00,33.1402,119.7889,33.1402,119.7889
65,0.151367,SS-CH-CZ4-2017|CH-CZ4-2017|Anhui|Chizhou|2017-11,2017-09-21 18:01:30,2017-11-16 00:00:00,30.6007,117.9249,30.6007,117.9249
66,0.264891,None,2017-01-13 21:18:22,2017-04-20 13:45:05,30.6007,117.9249,30.6007,117.9249
67,0.572527,SS-CH-MAS4-2017|CH-MAS4-2017|Anhui|Maanshan|2017-11,2017-04-21 00:39:48,2017-11-16 00:00:00,30.6007,117.9249,30.6007,117.9249
68,0.488727,SS-CH-MAS5-2017|CH-MAS5-2017|Anhui|Maanshan|2017-10,2017-04-20 13:45:05,2017-10-15 22:59:59,30.6007,117.9249,30.6007,117.9249
69,3.582463,MK111632|CH/HNHB/2016|Henan|Hebi|2016-05,2012-10-15 18:38:42,2016-05-15 22:59:59,34.2904,113.3824,34.2904,113.3824
70,0.135968,None,2011-06-04 12:52:32,2011-07-24 03:57:19,34.2904,113.3824,34.2904,113.3824
71,0.532596,None,2011-07-24 03:57:37,2012-02-03 15:42:29,34.2904,113.3824,34.2904,113.3824
72,0.78401,None,2012-02-17 03:17:05,2012-11-30 02:01:43,34.2904,113.3824,34.2904,113.3824
73,2.603943,KT989364|CH-HNHB-14.10|Henan|Hebi|2015,2012-11-22 09:51:47,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
74,1.713413,None,2012-11-30 02:01:43,2014-08-17 13:37:09,34.2904,113.3824,34.2904,113.3824
75,0.176345,None,2014-09-05 13:05:12,2014-11-08 21:52:08,34.2904,113.3824,34.2904,113.3824
76,0.929329,KT989352|CH-HNZK-14.12|Henan|Zhoukou|2015,2014-07-26 18:04:40,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
77,0.641225,KT989355|CH-HNKF-14.8|Henan|Kaifeng|2015,2014-11-08 21:52:08,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
78,0.869564,KT989361|CH-HNJZ-14.11|Henan|Jiaozuo|2015,2014-08-17 13:37:09,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
79,0.765597,None,2012-02-03 15:42:29,2012-11-09 20:42:43,34.2904,113.3824,34.2904,113.3824
80,3.18547,KX907075|HeB/CZ/2016/118b|Hebei|NA|2016-01,2012-11-09 02:49:53,2016-01-15 23:59:59,34.2904,113.3824,37.8957,114.9042
81,2.658775,KU975409|CH-SCJT-2015|Sichuan|NA|2015-07-08,2012-11-09 20:42:43,2015-07-08 11:00:00,34.2904,113.3824,30.2638,102.8055
82,0.152349,None,2011-07-24 03:57:19,2011-09-17 18:31:57,34.2904,113.3824,34.2904,113.3824
83,1.852152,KM213246|SH131202|Shanghai|NA|2013,2011-08-23 22:08:54,2013-06-30 23:00:00,34.2904,113.3824,31.2304,121.4737
84,2.029082,None,2011-09-17 18:31:57,2013-09-28 09:17:27,34.2904,113.3824,34.2904,113.3824
85,0.223268,None,2013-09-28 09:17:27,2013-12-18 21:07:06,34.2904,113.3824,34.2904,113.3824
86,0.618023,KU237214|CH/DF1/2014|Henan|Dengfeng|2014-08-01,2013-12-18 21:07:06,2014-08-01 10:59:59,34.2904,113.3824,34.2904,113.3824
87,0.618023,KU237215|CH/DF2/2014|Henan|Dengfeng|2014-08-01,2013-12-18 21:07:06,2014-08-01 10:59:59,34.2904,113.3824,34.2904,113.3824
88,0.841291,KU237216|CH/DF3/2014|Henan|Dengfeng|2014-08-01,2013-09-28 09:17:27,2014-08-01 10:59:59,34.2904,113.3824,34.2904,113.3824
89,0.365225,None,2010-11-28 07:25:02,2011-04-10 14:47:18,34.2904,113.3824,34.2904,113.3824
90,0.732313,None,2011-06-06 06:24:44,2012-02-28 17:19:29,34.2904,113.3824,23.379,113.7633
91,0.584484,None,2012-01-02 22:59:07,2012-08-03 21:05:34,23.379,113.7633,23.379,113.7633
92,0.859131,None,2012-08-03 20:05:12,2013-06-13 19:55:15,23.379,113.7633,23.379,113.7633
93,1.089677,KP399609|CH-JKC-07-2014|Guangdong|NA|2014-07,2013-06-13 05:25:46,2014-07-15 22:59:59,23.379,113.7633,23.379,113.7633
94,4.955146,MH991865|Z11-HA2018|Henan|NA|2018-05-28,2013-06-13 19:55:15,2018-05-28 11:00:00,23.379,113.7633,34.2904,113.3824
95,0.203349,None,2012-08-03 21:05:34,2012-10-17 07:18:38,23.379,113.7633,23.379,113.7633
96,1.16386,None,2012-10-17 07:19:06,2013-12-16 07:41:44,23.379,113.7633,23.379,113.7633
97,0.258026,KT388411|CH-XWC-2014|Guangdong|Qingyuan|2014-03-20,2013-12-16 07:41:32,2014-03-20 12:00:00,23.379,113.7633,23.379,113.7633
98,0.560542,None,2013-12-16 07:41:44,2014-07-08 22:02:37,23.379,113.7633,23.379,113.7633
99,0.19055,KP399606|CH-STC-09-2014|Guangdong|NA|2014-09,2014-07-08 09:46:55,2014-09-15 22:59:59,23.379,113.7633,23.379,113.7633
100,0.423511,KT388416|CH-STC-2014|Guangdong|Yunfu_Xinxing|2014-12-10,2014-07-08 22:02:37,2014-12-10 11:59:59,23.379,113.7633,23.379,113.7633
101,0.071918,None,2012-10-17 07:18:38,2012-11-12 15:02:17,23.379,113.7633,23.379,113.7633
102,0.471658,None,2012-11-12 07:42:04,2013-05-03 14:40:59,23.379,113.7633,23.379,113.7633
103,0.357032,None,2013-05-03 21:59:50,2013-09-11 05:35:51,23.379,113.7633,23.379,113.7633
104,0.220907,None,2013-09-10 19:47:32,2013-11-30 10:56:15,23.379,113.7633,23.379,113.7633
105,1.04436,KP870137|CH/GD-27/2014|Guangdong|NA|2014-12,2013-11-29 19:24:23,2014-12-15 23:59:59,23.379,113.7633,23.379,113.7633
106,0.106907,None,2013-11-30 10:56:15,2014-01-08 11:26:34,23.379,113.7633,23.379,113.7633
107,0.93867,KT388415|CH-TPC-2014|Guangdong|Qingyuan|2014-12-17,2014-01-08 21:15:02,2014-12-17 11:59:59,23.379,113.7633,23.379,113.7633
108,0.212236,None,2014-01-08 11:26:34,2014-03-26 22:37:49,23.379,113.7633,23.379,113.7633
109,0.411383,None,2014-03-27 03:05:53,2014-08-24 06:48:47,23.379,113.7633,23.379,113.7633
110,0.106425,None,2014-08-23 18:43:59,2014-10-01 15:00:58,23.379,113.7633,23.379,113.7633
111,0.208883,KR296674|CH-STC-12-2014|Guangdong|NA|2014-12,2014-09-30 18:11:05,2014-12-15 23:59:59,23.379,113.7633,23.379,113.7633
112,0.376368,KR296664|CH-GLC-02-2015|Guangdong|NA|2015-02,2014-10-01 15:00:58,2015-02-16 00:00:00,23.379,113.7633,23.379,113.7633
113,0.311551,KR296665|CH-GLC-12-2014|Guangdong|NA|2014-12,2014-08-24 06:48:47,2014-12-15 23:59:59,23.379,113.7633,23.379,113.7633
114,0.22196,KP870134|CH/GD-24/2014|Guangdong|NA|2014-06,2014-03-26 22:37:49,2014-06-15 22:59:59,23.379,113.7633,23.379,113.7633
115,0.499361,MH726370|GDS07|Guangdong|NA|2014-03-12,2013-09-11 05:35:51,2014-03-12 11:59:59,23.379,113.7633,23.379,113.7633
116,0.866817,KM242131|CH/GDZQ/2014|Guangdong|NA|2014-03,2013-05-03 14:40:59,2014-03-16 00:00:00,23.379,113.7633,23.379,113.7633
117,0.405528,None,2012-11-12 15:02:17,2013-04-09 18:42:04,23.379,113.7633,23.379,113.7633
118,1.352947,KP698768|GD18|Guangdong|NA|2014,2013-02-22 03:11:03,2014-06-30 23:00:00,23.379,113.7633,23.379,113.7633
119,3.056973,None,2013-04-09 18:42:04,2016-04-29 21:38:49,23.379,113.7633,30.7378,112.2384
120,0.802536,MK532985|B3-HB2017|Hubei|NA|2017-02-17,2016-04-29 21:38:49,2017-02-17 11:59:59,30.7378,112.2384,30.7378,112.2384
121,0.802536,MF807952|B5-HB2017|Hubei|NA|2017-02-17,2016-04-29 21:38:49,2017-02-17 11:59:59,30.7378,112.2384,30.7378,112.2384
122,2.335334,KP698766|GD16|Guangdong|NA|2014,2012-02-28 17:19:29,2014-06-30 23:00:00,23.379,113.7633,23.379,113.7633
123,0.579182,None,2011-04-10 14:47:18,2011-11-08 00:25:21,34.2904,113.3824,34.2904,113.3824
124,3.18927,KU710231|HLJ/2015/116|Heilongjiang|Daqing|2015-01,2011-11-07 21:59:41,2015-01-16 00:00:00,34.2904,113.3824,47.1216,128.7382
125,0.653991,None,2011-11-08 00:25:21,2012-07-04 05:31:48,34.2904,113.3824,34.2904,113.3824
126,4.204291,MG546689|CH/HB9/2016|Hebei|NA|2016-09,2012-07-03 04:30:28,2016-09-15 23:00:00,34.2904,113.3824,37.8957,114.9042
127,0.779883,None,2012-07-04 05:31:48,2013-04-15 09:09:32,34.2904,113.3824,34.2904,113.3824
128,1.177411,None,2013-04-14 05:19:59,2014-06-17 23:27:13,34.2904,113.3824,34.2904,113.3824
129,1.073028,KT266578|HB-HA2015|Henan|NA|2015,2014-06-04 07:16:28,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
130,1.580772,KY775051|HBEZ1|Hubei|Ezhou|2016-01,2014-06-17 23:27:13,2016-01-15 23:59:59,34.2904,113.3824,30.7378,112.2384
131,0.383213,None,2013-04-15 09:09:32,2013-09-02 06:06:17,34.2904,113.3824,34.2904,113.3824
132,0.493672,None,2013-09-01 02:55:55,2014-02-28 07:29:55,34.2904,113.3824,34.2904,113.3824
133,0.269673,None,2014-03-01 01:40:51,2014-06-07 12:00:59,34.2904,113.3824,34.2904,113.3824
134,0.608636,KU977519|CH/HNXX|Henan|NA|2015-01,2014-06-07 20:20:55,2015-01-16 00:00:00,34.2904,113.3824,34.2904,113.3824
135,0.218147,None,2014-06-07 12:00:59,2014-08-26 02:59:02,34.2904,113.3824,34.2904,113.3824
136,0.760632,KT989353|CH-HNJZ-15.4|Henan|Jiaozuo|2015,2014-09-26 07:51:49,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
137,0.113782,None,2014-08-26 02:59:02,2014-10-06 15:42:52,34.2904,113.3824,34.2904,113.3824
138,0.69766,KT989365|CH-HNAY-15.4|Henan|Anyang|2015,2014-10-19 07:29:54,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
139,3.439302,MK796238|CN/Liaoning25/2018|Liaoning|NA|2018-03,2014-10-06 15:42:52,2018-03-16 00:00:00,34.2904,113.3824,41.9437,122.529
140,1.377112,KU710248|JL/2015/720|Jilin|NA|2015-07,2014-02-28 07:29:55,2015-07-15 22:59:59,34.2904,113.3824,43.8379,126.5496
141,1.578641,KU237228|CH/SS/2015|Henan|Shangshui|2015-04-01,2013-09-02 06:06:17,2015-04-01 11:00:00,34.2904,113.3824,34.2904,113.3824
142,2.275914,None,2010-04-07 23:48:52,2012-07-17 05:49:14,34.2904,113.3824,34.2904,113.3824
143,0.831469,None,2012-10-19 20:22:37,2013-08-19 12:50:32,34.2904,113.3824,34.2904,113.3824
144,0.169653,None,2013-08-18 08:55:59,2013-10-19 07:05:36,34.2904,113.3824,34.2904,113.3824
145,0.488015,None,2013-10-20 09:59:34,2014-04-16 13:00:15,34.2904,113.3824,34.2904,113.3824
146,0.700565,None,2014-04-16 04:29:49,2014-12-27 21:26:47,34.2904,113.3824,34.2904,113.3824
147,1.200059,KY496318|CH-nanyang-2016|Henan|Nanyang|2016-03-10,2014-12-28 06:55:32,2016-03-10 12:00:00,34.2904,113.3824,34.2904,113.3824
148,1.052234,KX907078|HeN/NY/2016/118c|Henan|NA|2016-01,2014-12-27 21:26:47,2016-01-15 23:59:59,34.2904,113.3824,34.2904,113.3824
149,1.421689,KY496317|CH-nanyang-2015|Henan|Nanyang|2015-09-17,2014-04-16 13:00:15,2015-09-17 10:59:59,34.2904,113.3824,34.2904,113.3824
150,2.406848,KX907079|JS/XY/2016/32a|Jiangsu|NA|2016-03,2013-10-19 07:05:36,2016-03-16 00:00:00,34.2904,113.3824,33.1402,119.7889
151,3.946398,None,2013-08-19 12:50:32,2017-07-30 23:17:19,34.2904,113.3824,30.2638,102.8055
152,0.239808,MH053414|CH/SCZJ/2017|Sichuan|NA|2017-10-26,2017-07-30 22:16:54,2017-10-26 10:59:59,30.2638,102.8055,30.2638,102.8055
153,0.521999,MH061342|CH/SCZJ/2018|Sichuan|Zhongjiang|2018-02-06,2017-07-30 23:17:19,2018-02-06 11:59:59,30.2638,102.8055,30.2638,102.8055
154,2.95413,MH973710|CH-HENNY-2015|Henan|NA|2015,2012-07-17 05:49:14,2015-06-30 23:00:00,34.2904,113.3824,34.2904,113.3824
155,2.340524,JN601047|CH/XJUrumqi/2011|Xinjiang|NA|2011,2009-02-26 16:00:35,2011-06-30 23:00:00,34.2904,113.3824,42.5246,87.5396
156,6.138262,KM406181|SH1404|Sichuan|NA|2014,2008-05-10 20:24:18,2014-06-30 23:00:00,34.2904,113.3824,30.2638,102.8055
157,0.856607,None,2007-02-03 18:46:20,2007-12-13 10:38:58,34.2904,113.3824,34.2904,113.3824
158,1.244318,None,2007-12-22 07:58:52,2009-03-21 12:12:25,34.2904,113.3824,30.2638,102.8055
159,5.975319,KU975422|CH-SCZG-2015|Sichuan|NA|2015-03-12,2009-03-21 12:12:20,2015-03-12 11:59:59,30.2638,102.8055,30.2638,102.8055
160,8.813675,MH061341|CH/SCLS/2018|Sichuan|Leshan|2018-01-12,2009-03-21 12:12:25,2018-01-12 12:00:00,30.2638,102.8055,30.2638,102.8055
161,0.690644,None,2007-12-13 10:38:58,2008-08-22 04:02:46,34.2904,113.3824,34.2904,113.3824
162,0.718094,None,2008-08-29 09:37:20,2009-05-18 20:17:46,34.2904,113.3824,34.2904,113.3824
163,0.5257,None,2009-05-20 11:31:10,2009-11-28 08:39:05,34.2904,113.3824,34.2904,113.3824
164,4.644967,KM406182|MX1405|Sichuan|NA|2014,2009-11-07 13:05:20,2014-06-30 23:00:00,34.2904,113.3824,30.2638,102.8055
165,4.889656,None,2009-11-28 08:39:05,2014-10-19 02:02:16,34.2904,113.3824,34.2904,113.3824
166,2.909179,MK726310|CH/HNZK/201709|Henan|Zhoukou|2017-09,2014-10-19 02:35:31,2017-09-15 22:59:59,34.2904,113.3824,34.2904,113.3824
167,3.521571,MH991862|Y1-HA2018|Henan|NA|2018-04-27,2014-10-19 02:02:16,2018-04-27 10:59:59,34.2904,113.3824,34.2904,113.3824
168,0.992189,None,2009-05-18 20:17:46,2010-05-15 23:52:18,34.2904,113.3824,34.2904,113.3824
169,2.618733,KF738263|SH121229|Shanghai|NA|2012-12-29,2010-05-17 16:03:46,2012-12-29 12:00:00,34.2904,113.3824,31.2304,121.4737
170,0.293888,None,2010-05-15 23:52:18,2010-08-31 06:19:50,34.2904,113.3824,34.2904,113.3824
171,1.288911,JX501320|CH/HBXX3/11|Henan|Hebi|2011-12,2010-09-01 13:08:22,2011-12-15 23:59:59,34.2904,113.3824,34.2904,113.3824
172,0.282495,None,2010-08-31 06:19:50,2010-12-12 08:59:12,34.2904,113.3824,34.2904,113.3824
173,0.195145,None,2010-12-13 13:35:07,2011-02-22 19:03:20,34.2904,113.3824,34.2904,113.3824
174,0.536233,None,2011-02-21 16:37:01,2011-09-05 10:01:04,34.2904,113.3824,34.2904,113.3824
175,6.519431,MK135443|HN/XT/CH/2018/Mar|Hunan|Xiangtan|2018-03,2011-09-07 09:47:03,2018-03-16 00:00:00,34.2904,113.3824,27.6253,111.8569
176,0.111071,JX501319|CH/HBXX2/11|Henan|Hebi|2011-10,2011-09-05 10:01:04,2011-10-15 22:59:59,34.2904,113.3824,34.2904,113.3824
177,0.981042,JX501317|CH/CY/12|Hubei|Yichang|2012-02,2011-02-22 19:03:20,2012-02-16 00:00:00,34.2904,113.3824,30.7378,112.2384
178,1.009933,JQ627654|CH/CG/11|Henan|Changge|2011-12,2010-12-12 08:59:12,2011-12-15 23:59:59,34.2904,113.3824,34.2904,113.3824
179,3.857349,JX018183|CH/HBSN/2012|Hebei|Suning|2012,2008-08-22 04:02:46,2012-06-30 23:00:00,34.2904,113.3824,37.8957,114.9042
180,5.743311,None,2006-01-19 09:51:34,2011-10-17 17:15:50,23.379,113.7633,23.379,113.7633
181,0.64674,KC787544|CH-YGC-12-2012|Guangdong|Yunfu_Xinxing|2012,2011-11-07 09:37:33,2012-06-30 23:00:00,23.379,113.7633,23.379,113.7633
182,2.080221,KP399611|CH-YGC-11-2013|Guangdong|NA|2013-11,2011-10-17 17:15:50,2013-11-16 00:00:00,23.379,113.7633,23.379,113.7633
183,0.928192,None,2005-03-23 05:14:01,2006-02-25 00:11:44,23.379,113.7633,23.379,113.7633
184,3.810715,None,2006-05-28 02:15:50,2010-03-20 00:07:38,23.379,113.7633,34.2904,113.3824
185,1.706698,None,2010-03-20 00:05:40,2011-12-02 22:46:08,34.2904,113.3824,34.2904,113.3824
186,4.958007,MG020540|CH-AHSZ-1-2016|Anhui|Suzhou|2016-11-17,2011-12-02 22:46:36,2016-11-17 12:00:00,34.2904,113.3824,30.6007,117.9249
187,3.247495,None,2011-12-02 22:46:08,2015-03-03 06:49:30,34.2904,113.3824,27.0875,114.9042
188,0.961879,MG020549|CH-JXXY-2-2016|Jiangxi|XInyu|2016-02-17,2015-03-03 06:49:30,2016-02-17 12:00:00,27.0875,114.9042,27.0875,114.9042
189,0.961879,MG020548|CH-JXXY-1-2016|Jiangxi|Xinyu|2016-02-17,2015-03-03 06:49:30,2016-02-17 12:00:00,27.0875,114.9042,27.0875,114.9042
190,0.624767,None,2010-03-20 00:07:38,2010-11-03 01:05:10,34.2904,113.3824,34.2904,113.3824
191,0.443139,None,2010-11-03 07:37:15,2011-04-14 01:31:07,34.2904,113.3824,34.2904,113.3824
192,1.763303,None,2011-04-13 03:43:08,2013-01-16 18:15:11,34.2904,113.3824,41.9437,122.529
193,2.243051,KY075786|LNfx1/2015|Liaoning|NA|2015-04,2013-01-17 05:52:23,2015-04-15 22:59:59,41.9437,122.529,41.9437,122.529
194,1.649004,None,2013-01-16 18:15:11,2014-09-10 15:31:42,41.9437,122.529,41.9437,122.529
195,0.182803,KY075783|LNsy1/2014|Liaoning|NA|2014-11,2014-09-10 06:38:44,2014-11-16 00:00:00,41.9437,122.529,41.9437,122.529
196,1.181789,KY075790|LNdd1/2015|Liaoning|NA|2015-11,2014-09-10 15:31:42,2015-11-16 00:00:00,41.9437,122.529,41.9437,122.529
197,2.770017,None,2011-04-14 01:31:07,2014-01-20 02:52:03,34.2904,113.3824,34.2904,113.3824
198,0.629096,None,2014-01-19 16:15:33,2014-09-06 07:08:24,34.2904,113.3824,34.2904,113.3824
199,0.85927,KU977508|CH/HNHB-7|Henan|Hebi|2015-07,2014-09-05 07:47:41,2015-07-15 22:59:59,34.2904,113.3824,34.2904,113.3824
200,0.856605,KU977507|CH/HNHB-6|Henan|Hebi|2015-07,2014-09-06 07:08:24,2015-07-15 22:59:59,34.2904,113.3824,34.2904,113.3824
201,1.196613,None,2014-01-20 02:52:03,2015-04-01 21:11:50,34.2904,113.3824,34.2904,113.3824
202,0.292111,KU977503|CH/HNHB-2|Henan|Hebi|2015-07,2015-03-31 08:06:27,2015-07-15 22:59:59,34.2904,113.3824,34.2904,113.3824
203,0.287877,KU977506|CH/HNHB-5|Henan|Hebi|2015-07,2015-04-01 21:11:50,2015-07-15 22:59:59,34.2904,113.3824,34.2904,113.3824
204,0.878876,None,2010-11-03 01:05:10,2011-09-19 20:02:23,34.2904,113.3824,34.2904,113.3824
205,1.275817,KF453512|HB121229|Hubei|NA|2012-12-29,2011-09-19 20:00:25,2012-12-29 12:00:00,34.2904,113.3824,30.7378,112.2384
206,1.421,KF840544|CH/ZJHZHY-6/2013|Zhejiang|NA|2013-02-20,2011-09-19 20:02:23,2013-02-20 12:00:00,34.2904,113.3824,29.1416,119.7889
207,0.39818,None,2006-02-25 00:11:44,2006-07-20 08:15:08,23.379,113.7633,23.379,113.7633
208,1.429444,None,2006-10-20 11:48:35,2008-03-25 11:16:41,23.379,113.7633,23.379,113.7633
209,0.642038,None,2008-03-24 23:33:20,2008-11-14 23:13:02,23.379,113.7633,23.379,113.7633
210,2.164492,None,2008-11-15 09:27:18,2011-01-14 13:27:40,23.379,113.7633,23.379,113.7633
211,4.091012,KY075785|LNsy2/2015|Liaoning|NA|2015-02,2011-01-13 18:44:05,2015-02-16 00:00:00,23.379,113.7633,41.9437,122.529
212,5.104427,None,2011-01-14 13:27:40,2016-02-21 19:38:22,23.379,113.7633,30.7378,112.2384
213,0.648915,KY775036|HBJM2|Hubei|Jingmen|2016-10,2016-02-21 10:55:50,2016-10-15 23:00:00,30.7378,112.2384,30.7378,112.2384
214,0.520272,None,2016-02-21 19:38:22,2016-08-30 05:42:31,30.7378,112.2384,30.7378,112.2384
215,0.132286,KY775035|HBJM1|Hubei|Jingmen|2016-10,2016-08-28 12:59:59,2016-10-15 23:00:00,30.7378,112.2384,30.7378,112.2384
216,3.227189,SS-CQ-CQ3|CQ-CQ3|Chongqing|NA|2019-11-21,2016-08-30 05:42:31,2019-11-21 12:00:00,30.7378,112.2384,29.4316,106.9123
217,5.002477,KP399621|CH-QTC-11-2013|Guangdong|NA|2013-11,2008-11-14 23:13:02,2013-11-16 00:00:00,23.379,113.7633,23.379,113.7633
218,4.593345,None,2008-03-25 11:16:41,2012-10-28 15:13:14,23.379,113.7633,23.379,113.7633
219,0.215758,KT388419|CH-HSY-2013|Guangdong|Yangchun|2013-01-15,2012-10-28 13:44:06,2013-01-15 12:00:00,23.379,113.7633,23.379,113.7633
220,0.452364,None,2012-10-28 15:13:14,2013-04-11 22:09:00,23.379,113.7633,23.379,113.7633
221,0.452901,None,2013-04-11 19:24:21,2013-09-24 02:49:07,23.379,113.7633,23.379,113.7633
222,0.729132,KP870133|CH/GD-23/2014|Guangdong|NA|2014-06,2013-09-22 19:48:13,2014-06-15 22:59:59,23.379,113.7633,23.379,113.7633
223,1.312007,KR296668|CH-HSYKFC-01-2015|Guangdong|NA|2015-01,2013-09-24 02:49:07,2015-01-16 00:00:00,23.379,113.7633,23.379,113.7633
224,0.430234,KP399623|CH-HSYEC-09-2013|Guangdong|NA|2013-09,2013-04-11 22:09:00,2013-09-15 22:59:59,23.379,113.7633,23.379,113.7633
225,0.5102,None,2006-07-20 08:15:08,2007-01-22 13:36:15,23.379,113.7633,23.379,113.7633
226,1.715041,None,2007-04-24 01:39:55,2009-01-10 01:25:28,23.379,113.7633,23.379,113.7633
227,3.685333,MH726367|GDS26|Guangdong|NA|2012-09-17,2009-01-10 14:24:13,2012-09-17 11:00:00,23.379,113.7633,23.379,113.7633
228,2.636935,None,2009-01-10 01:25:28,2011-08-30 12:58:30,23.379,113.7633,30.2638,102.8055
229,1.895466,None,2011-08-30 11:09:29,2013-07-23 07:26:24,30.2638,102.8055,30.2638,102.8055
230,3.650528,None,2013-07-23 23:16:14,2017-03-18 09:53:45,30.2638,102.8055,30.2638,102.8055
231,0.21679,None,2017-03-18 09:54:17,2017-06-05 12:59:06,30.2638,102.8055,30.2638,102.8055
232,0.175647,None,2017-06-05 12:59:11,2017-08-08 15:39:14,30.2638,102.8055,30.2638,102.8055
233,0.498213,MH593892|CH/TP/4-3/2018|Sichuan|NA|2018-02-06,2017-08-08 15:39:14,2018-02-06 11:59:59,30.2638,102.8055,30.2638,102.8055
234,0.340192,None,2017-08-08 15:39:14,2017-12-10 19:44:09,30.2638,102.8055,30.2638,102.8055
235,0.259391,MH593895|CH/TP/D15/2018|Sichuan|NA|2018-03-15,2017-12-10 19:44:05,2018-03-15 12:00:00,30.2638,102.8055,30.2638,102.8055
236,0.158021,MH593890|CH/TP/2-2/2018|Sichuan|NA|2018-02-06,2017-12-10 19:44:09,2018-02-06 11:59:59,30.2638,102.8055,30.2638,102.8055
237,0.77523,MH593894|CH/TP/A9/2018|Sichuan|NA|2018-03-15,2017-06-05 12:59:06,2018-03-15 12:00:00,30.2638,102.8055,30.2638,102.8055
238,0.992021,MH593896|CH/TP/E5/2018|Sichuan|NA|2018-03-15,2017-03-18 09:53:45,2018-03-15 12:00:00,30.2638,102.8055,30.2638,102.8055
239,5.645726,SS-CH-LH1-2019|CH-LH1-2019|Henan|Luohe|2019-03,2013-07-23 07:26:24,2019-03-16 00:00:00,30.2638,102.8055,34.2904,113.3824
240,4.04498,KU710227|SC/CD/2015|Sichuan|Chengdu|2015-09,2011-08-30 12:58:30,2015-09-15 22:59:59,30.2638,102.8055,30.2638,102.8055
241,2.977333,None,2007-01-22 13:36:15,2010-01-14 07:02:29,23.379,113.7633,23.379,113.7633
242,1.009671,JN641879|CH/GXWP/2011|Guangxi|NA|2011,2010-06-27 10:16:55,2011-06-30 23:00:00,23.379,113.7633,23.7248,108.8076
243,0.368206,None,2010-01-14 07:02:29,2010-05-28 16:31:33,23.379,113.7633,23.379,113.7633
244,0.488324,None,2010-06-03 19:03:47,2010-11-29 00:46:53,23.379,113.7633,47.1216,128.7382
245,0.287781,JN711456|CH/HLJHRB/2011|Heilongjiang|NA|2011,2011-03-17 22:02:18,2011-06-30 23:00:00,47.1216,128.7382,47.1216,128.7382
246,0.586098,JQ638916|CH/HLJHH/2011|Heilongjiang|Haihe|2011,2010-11-29 00:46:53,2011-06-30 23:00:00,47.1216,128.7382,47.1216,128.7382
247,0.189048,None,2010-05-28 16:31:33,2010-08-05 16:35:11,23.379,113.7633,23.379,113.7633
248,0.551771,JQ638915|CH/GD/2011|Guangdong|NA|2011,2010-12-11 13:29:09,2011-06-30 23:00:00,23.379,113.7633,23.379,113.7633
249,0.902102,JN861641|CH/BJ/2011|Beijing|NA|2011,2010-08-05 16:35:11,2011-06-30 23:00:00,23.379,113.7633,39.9042,116.4074
250,1.721671,None,2004-12-26 21:41:13,2006-09-16 07:51:33,23.379,113.7633,23.379,113.7633
251,2.653408,None,2006-09-16 06:51:43,2009-05-12 18:42:58,23.379,113.7633,34.2904,113.3824
252,1.603453,None,2009-05-12 00:54:31,2010-12-18 07:09:25,34.2904,113.3824,34.2904,113.3824
253,0.32406,JQ257007|CH/ZY/11|Henan|Zhumadian|2011-04,2010-12-18 16:14:03,2011-04-15 22:59:59,34.2904,113.3824,34.2904,113.3824
254,0.407288,KC196276|CH/ZMDZY/11|Henan|NA|2011-05,2010-12-18 07:09:25,2011-05-15 23:00:00,34.2904,113.3824,34.2904,113.3824
255,4.366869,None,2009-05-12 18:42:58,2013-09-23 16:29:19,34.2904,113.3824,34.2904,113.3824
256,0.909959,None,2013-09-23 17:27:25,2014-08-21 20:41:52,34.2904,113.3824,37.2426,111.8569
257,0.215442,MN721368|CH-SX-YL27|Shanxi|Yulin|2014-11-08,2014-08-21 20:43:41,2014-11-08 12:00:00,37.2426,111.8569,37.2426,111.8569
